/usr/lib/python2.7/dist-packages/h5py/__init__.py:34: FutureWarning: Conversion of the second argument of issubdtype from `float` to `np.floating` is deprecated. In future, it will be treated as `np.float64 == np.dtype(float).type`.
  from ._conv import register_converters as _register_converters
2018-11-30 21:04:01.672761: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2018-11-30 21:04:02.002001: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:964] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2018-11-30 21:04:02.002731: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1411] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:00:04.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
iterations 1169 loss: 0.691394  
iterations 1170 loss: 0.691351  
iterations 1171 loss: 0.691219  
iterations 1172 loss: 0.691178  
iterations 1173 loss: 0.691234  
iterations 1174 loss: 0.691076  
iterations 1175 loss: 0.691299  
iterations 1176 loss: 0.691197  
iterations 1177 loss: 0.691158  
iterations 1178 loss: 0.691125  
iterations 1179 loss: 0.691427  
iterations 1180 loss: 0.691253  
iterations 1181 loss: 0.691299  
iterations 1182 loss: 0.691255  
iterations 1183 loss: 0.691181  
iterations 1184 loss: 0.691274  
iterations 1185 loss: 0.691126  
iterations 1186 loss: 0.691321  
iterations 1187 loss: 0.691112  
iterations 1188 loss: 0.691075  
iterations 1189 loss: 0.691039  
iterations 1190 loss: 0.691038  
iterations 1191 loss: 0.691243  
iterations 1192 loss: 0.690906  
iterations 1193 loss: 0.691285  
iterations 1194 loss: 0.691217  
iterations 1195 loss: 0.690983  
iterations 1196 loss: 0.690917  
iterations 1197 loss: 0.691056  
iterations 1198 loss: 0.691137  
iterations 1199 loss: 0.691308  
iterations 1200 loss: 0.690970  
iteration 1200 generated sample: unable choose choose repeat repeat repeat repeat repeat live ask ask wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish
iterations 1201 loss: 0.691328  
iterations 1202 loss: 0.691240  
iterations 1203 loss: 0.691206  
iterations 1204 loss: 0.691407  
iterations 1205 loss: 0.691166  
iterations 1206 loss: 0.691167  
iterations 1207 loss: 0.691355  
iterations 1208 loss: 0.690779  
iterations 1209 loss: 0.691385  
iterations 1210 loss: 0.691142  
iterations 1211 loss: 0.690808  
iterations 1212 loss: 0.691057  
iterations 1213 loss: 0.691344  
iterations 1214 loss: 0.691281  
iterations 1215 loss: 0.691370  
iterations 1216 loss: 0.690925  
iterations 1217 loss: 0.691010  
iterations 1218 loss: 0.690962  
iterations 1219 loss: 0.691309  
iterations 1220 loss: 0.691260  
iterations 1221 loss: 0.691311  
iterations 1222 loss: 0.691267  
iterations 1223 loss: 0.691368  
iterations 1224 loss: 0.691427  
iterations 1225 loss: 0.691042  
iterations 1226 loss: 0.691157  
iterations 1227 loss: 0.690971  
iterations 1228 loss: 0.691428  
iterations 1229 loss: 0.691204  
iterations 1230 loss: 0.690915  
iterations 1231 loss: 0.691040  
iterations 1232 loss: 0.691344  
iterations 1233 loss: 0.691266  
iterations 1234 loss: 0.691153  
iterations 1235 loss: 0.691029  
iterations 1236 loss: 0.691280  
iterations 1237 loss: 0.691197  
iterations 1238 loss: 0.690819  
iterations 1239 loss: 0.691232  
iterations 1240 loss: 0.691301  
iterations 1241 loss: 0.691028  
iterations 1242 loss: 0.691129  
iterations 1243 loss: 0.691349  
iterations 1244 loss: 0.691174  
iterations 1245 loss: 0.691200  
iterations 1246 loss: 0.691194  
iterations 1247 loss: 0.691202  
iterations 1248 loss: 0.691299  
iterations 1249 loss: 0.691221  
iterations 1250 loss: 0.691060  
iterations 1251 loss: 0.691121  
iterations 1252 loss: 0.691210  
iterations 1253 loss: 0.691129  
iterations 1254 loss: 0.691071  
iterations 1255 loss: 0.691245  
iterations 1256 loss: 0.690967  
iterations 1257 loss: 0.691197  
iterations 1258 loss: 0.691086  
iterations 1259 loss: 0.691219  
iterations 1260 loss: 0.691298  
iterations 1261 loss: 0.690669  
iterations 1262 loss: 0.691203  
iterations 1263 loss: 0.691260  
iterations 1264 loss: 0.691325  
iterations 1265 loss: 0.691143  
iterations 1266 loss: 0.691326  
iterations 1267 loss: 0.691240  
iterations 1268 loss: 0.690968  
iterations 1269 loss: 0.691183  
iterations 1270 loss: 0.691266  
iterations 1271 loss: 0.691138  
iterations 1272 loss: 0.690961  
iterations 1273 loss: 0.691218  
iterations 1274 loss: 0.691176  
iterations 1275 loss: 0.691210  
iterations 1276 loss: 0.691362  
iterations 1277 loss: 0.691064  
iterations 1278 loss: 0.690967  
iterations 1279 loss: 0.691061  
iterations 1280 loss: 0.691068  
iterations 1281 loss: 0.691104  
iterations 1282 loss: 0.690956  
iterations 1283 loss: 0.690925  
iterations 1284 loss: 0.691278  
iterations 1285 loss: 0.691101  
iterations 1286 loss: 0.691404  
iterations 1287 loss: 0.691297  
iterations 1288 loss: 0.691208  
iterations 1289 loss: 0.691150  
iterations 1290 loss: 0.691161  
iterations 1291 loss: 0.691206  
iterations 1292 loss: 0.690917  
iterations 1293 loss: 0.691199  
iterations 1294 loss: 0.691133  
iterations 1295 loss: 0.690909  
iterations 1296 loss: 0.691279  
iterations 1297 loss: 0.691189  
iterations 1298 loss: 0.690926  
iterations 1299 loss: 0.691205  
iterations 1300 loss: 0.691052  
iteration 1300 generated sample: events experienced lightning nineteen recognizing crouched shagreen shagreen shagreen shagreen shagreen shagreen shagreen knocked knocked knocked knocked knocked armchair armchair armchair armchair armchair closed closed placed placed placed placed placed placed opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened
iterations 1301 loss: 0.691174  
iterations 1302 loss: 0.690978  
iterations 1303 loss: 0.691081  
iterations 1304 loss: 0.690998  
iterations 1305 loss: 0.691014  
iterations 1306 loss: 0.691135  
iterations 1307 loss: 0.691147  
iterations 1308 loss: 0.691053  
iterations 1309 loss: 0.691107  
iterations 1310 loss: 0.691169  
iterations 1311 loss: 0.691193  
iterations 1312 loss: 0.691166  
iterations 1313 loss: 0.691272  
iterations 1314 loss: 0.691003  
iterations 1315 loss: 0.691184  
iterations 1316 loss: 0.691211  
iterations 1317 loss: 0.691457  
iterations 1318 loss: 0.691079  
iterations 1319 loss: 0.691461  
iterations 1320 loss: 0.691473  
iterations 1321 loss: 0.690938  
iterations 1322 loss: 0.691208  
iterations 1323 loss: 0.691149  
iterations 1324 loss: 0.691469  
iterations 1325 loss: 0.691050  
iterations 1326 loss: 0.691221  
iterations 1327 loss: 0.690954  
iterations 1328 loss: 0.691004  
iterations 1329 loss: 0.691334  
iterations 1330 loss: 0.691086  
iterations 1331 loss: 0.691334  
iterations 1332 loss: 0.690775  
iterations 1333 loss: 0.691217  
iterations 1334 loss: 0.691098  
iterations 1335 loss: 0.691285  
iterations 1336 loss: 0.691257  
iterations 1337 loss: 0.691171  
iterations 1338 loss: 0.691442  
iterations 1339 loss: 0.690967  
iterations 1340 loss: 0.691153  
iterations 1341 loss: 0.691226  
iterations 1342 loss: 0.691236  
iterations 1343 loss: 0.691074  
iterations 1344 loss: 0.690982  
iterations 1345 loss: 0.691204  
iterations 1346 loss: 0.691234  
iterations 1347 loss: 0.690904  
iterations 1348 loss: 0.691064  
iterations 1349 loss: 0.691303  
iterations 1350 loss: 0.690870  
iterations 1351 loss: 0.691194  
iterations 1352 loss: 0.690955  
iterations 1353 loss: 0.691282  
iterations 1354 loss: 0.691373  
iterations 1355 loss: 0.691292  
iterations 1356 loss: 0.691055  
iterations 1357 loss: 0.690984  
iterations 1358 loss: 0.691092  
iterations 1359 loss: 0.691009  
iterations 1360 loss: 0.691025  
iterations 1361 loss: 0.691353  
iterations 1362 loss: 0.691363  
iterations 1363 loss: 0.691140  
iterations 1364 loss: 0.690969  
iterations 1365 loss: 0.691223  
iterations 1366 loss: 0.690764  
iterations 1367 loss: 0.691146  
iterations 1368 loss: 0.691155  
iterations 1369 loss: 0.691355  
iterations 1370 loss: 0.691117  
iterations 1371 loss: 0.691040  
iterations 1372 loss: 0.691290  
iterations 1373 loss: 0.690893  
iterations 1374 loss: 0.691310  
iterations 1375 loss: 0.691011  
iterations 1376 loss: 0.691096  
iterations 1377 loss: 0.691389  
iterations 1378 loss: 0.691027  
iterations 1379 loss: 0.691067  
iterations 1380 loss: 0.690816  
iterations 1381 loss: 0.690844  
iterations 1382 loss: 0.691199  
iterations 1383 loss: 0.691210  
iterations 1384 loss: 0.691277  
iterations 1385 loss: 0.691110  
iterations 1386 loss: 0.691025  
iterations 1387 loss: 0.691049  
iterations 1388 loss: 0.691079  
iterations 1389 loss: 0.691205  
iterations 1390 loss: 0.691302  
iterations 1391 loss: 0.691128  
iterations 1392 loss: 0.690961  
iterations 1393 loss: 0.691030  
iterations 1394 loss: 0.691143  
iterations 1395 loss: 0.691037  
iterations 1396 loss: 0.691306  
iterations 1397 loss: 0.691232  
iterations 1398 loss: 0.691137  
iterations 1399 loss: 0.691384  
iterations 1400 loss: 0.691223  
iteration 1400 generated sample: within thick summit drawer mechanically mechanically mechanically mechanically armchair armchair armchair armchair armchair closed closed closed placed placed placed opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened
iterations 1401 loss: 0.691201  
iterations 1402 loss: 0.691238  
iterations 1403 loss: 0.691194  
iterations 1404 loss: 0.691099  
iterations 1405 loss: 0.691187  
iterations 1406 loss: 0.691216  
iterations 1407 loss: 0.690757  
iterations 1408 loss: 0.691302  
iterations 1409 loss: 0.691308  
iterations 1410 loss: 0.691110  
iterations 1411 loss: 0.691318  
iterations 1412 loss: 0.690883  
iterations 1413 loss: 0.691233  
iterations 1414 loss: 0.691300  
iterations 1415 loss: 0.691139  
iterations 1416 loss: 0.691242  
iterations 1417 loss: 0.691249  
iterations 1418 loss: 0.690829  
iterations 1419 loss: 0.691036  
iterations 1420 loss: 0.691309  
iterations 1421 loss: 0.691441  
iterations 1422 loss: 0.691021  
iterations 1423 loss: 0.691328  
iterations 1424 loss: 0.690957  
iterations 1425 loss: 0.691100  
iterations 1426 loss: 0.690708  
iterations 1427 loss: 0.691230  
iterations 1428 loss: 0.691022  
iterations 1429 loss: 0.691033  
iterations 1430 loss: 0.690882  
iterations 1431 loss: 0.691075  
iterations 1432 loss: 0.691002  
iterations 1433 loss: 0.691224  
iterations 1434 loss: 0.691105  
iterations 1435 loss: 0.691164  
iterations 1436 loss: 0.690948  
iterations 1437 loss: 0.691295  
iterations 1438 loss: 0.691122  
iterations 1439 loss: 0.691190  
iterations 1440 loss: 0.690965  
iterations 1441 loss: 0.691249  
iterations 1442 loss: 0.691202  
iterations 1443 loss: 0.691189  
iterations 1444 loss: 0.690870  
iterations 1445 loss: 0.690851  
iterations 1446 loss: 0.691208  
iterations 1447 loss: 0.690939  
iterations 1448 loss: 0.691228  
iterations 1449 loss: 0.691257  
iterations 1450 loss: 0.691234  
iterations 1451 loss: 0.690960  
iterations 1452 loss: 0.691058  
iterations 1453 loss: 0.690932  
iterations 1454 loss: 0.691429  
iterations 1455 loss: 0.691083  
iterations 1456 loss: 0.691164  
iterations 1457 loss: 0.691289  
iterations 1458 loss: 0.691099  
iterations 1459 loss: 0.691281  
iterations 1460 loss: 0.691181  
iterations 1461 loss: 0.691103  
iterations 1462 loss: 0.691312  
iterations 1463 loss: 0.691108  
iterations 1464 loss: 0.691380  
iterations 1465 loss: 0.691225  
iterations 1466 loss: 0.691218  
iterations 1467 loss: 0.691054  
iterations 1468 loss: 0.691246  
iterations 1469 loss: 0.690958  
iterations 1470 loss: 0.691000  
iterations 1471 loss: 0.690973  
iterations 1472 loss: 0.690857  
iterations 1473 loss: 0.691221  
iterations 1474 loss: 0.690916  
iterations 1475 loss: 0.690658  
iterations 1476 loss: 0.690952  
iterations 1477 loss: 0.691033  
iterations 1478 loss: 0.691101  
iterations 1479 loss: 0.691251  
iterations 1480 loss: 0.691064  
iterations 1481 loss: 0.691247  
iterations 1482 loss: 0.691117  
iterations 1483 loss: 0.691002  
iterations 1484 loss: 0.690982  
iterations 1485 loss: 0.691133  
iterations 1486 loss: 0.691294  
iterations 1487 loss: 0.691024  
iterations 1488 loss: 0.691059  
iterations 1489 loss: 0.690722  
iterations 1490 loss: 0.691337  
iterations 1491 loss: 0.691241  
iterations 1492 loss: 0.690994  
iterations 1493 loss: 0.691113  
iterations 1494 loss: 0.691209  
iterations 1495 loss: 0.691140  
iterations 1496 loss: 0.690983  
iterations 1497 loss: 0.691252  
iterations 1498 loss: 0.691232  
iterations 1499 loss: 0.690885  
iterations 1500 loss: 0.691152  
iteration 1500 generated sample: human obtain choose repeat repeat repeat repeat live yourself ask wish wish wish wish wish wish me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me me
iterations 1501 loss: 0.691199  
iterations 1502 loss: 0.691062  
iterations 1503 loss: 0.691196  
iterations 1504 loss: 0.691077  
iterations 1505 loss: 0.690837  
iterations 1506 loss: 0.691113  
iterations 1507 loss: 0.691137  
iterations 1508 loss: 0.691113  
iterations 1509 loss: 0.691299  
iterations 1510 loss: 0.691151  
iterations 1511 loss: 0.691114  
iterations 1512 loss: 0.691044  
iterations 1513 loss: 0.691245  
iterations 1514 loss: 0.691004  
iterations 1515 loss: 0.691050  
iterations 1516 loss: 0.691101  
iterations 1517 loss: 0.691185  
iterations 1518 loss: 0.690900  
iterations 1519 loss: 0.690985  
iterations 1520 loss: 0.691323  
iterations 1521 loss: 0.691322  
iterations 1522 loss: 0.691288  
iterations 1523 loss: 0.691207  
iterations 1524 loss: 0.691073  
iterations 1525 loss: 0.690779  
iterations 1526 loss: 0.691141  
iterations 1527 loss: 0.690951  
iterations 1528 loss: 0.691302  
iterations 1529 loss: 0.691016  
iterations 1530 loss: 0.691360  
iterations 1531 loss: 0.691135  
iterations 1532 loss: 0.691042  
iterations 1533 loss: 0.691129  
iterations 1534 loss: 0.691085  
iterations 1535 loss: 0.691274  
iterations 1536 loss: 0.691096  
iterations 1537 loss: 0.691194  
iterations 1538 loss: 0.691046  
iterations 1539 loss: 0.691183  
iterations 1540 loss: 0.690993  
iterations 1541 loss: 0.691181  
iterations 1542 loss: 0.691005  
iterations 1543 loss: 0.690685  
iterations 1544 loss: 0.691073  
iterations 1545 loss: 0.690872  
iterations 1546 loss: 0.691122  
iterations 1547 loss: 0.691154  
iterations 1548 loss: 0.691154  
iterations 1549 loss: 0.691230  
iterations 1550 loss: 0.691190  
iterations 1551 loss: 0.691188  
iterations 1552 loss: 0.691127  
iterations 1553 loss: 0.691102  
iterations 1554 loss: 0.691210  
iterations 1555 loss: 0.691086  
iterations 1556 loss: 0.691155  
iterations 1557 loss: 0.691191  
iterations 1558 loss: 0.691059  
iterations 1559 loss: 0.691297  
iterations 1560 loss: 0.691284  
iterations 1561 loss: 0.691197  
iterations 1562 loss: 0.691263  
iterations 1563 loss: 0.690895  
iterations 1564 loss: 0.691278  
iterations 1565 loss: 0.691190  
iterations 1566 loss: 0.691254  
iterations 1567 loss: 0.691344  
iterations 1568 loss: 0.691237  
iterations 1569 loss: 0.691143  
iterations 1570 loss: 0.691078  
iterations 1571 loss: 0.691104  
iterations 1572 loss: 0.691121  
iterations 1573 loss: 0.691048  
iterations 1574 loss: 0.691091  
iterations 1575 loss: 0.691202  
iterations 1576 loss: 0.690782  
iterations 1577 loss: 0.691310  
iterations 1578 loss: 0.690858  
iterations 1579 loss: 0.691150  
iterations 1580 loss: 0.691197  
iterations 1581 loss: 0.691138  
iterations 1582 loss: 0.691068  
iterations 1583 loss: 0.691196  
iterations 1584 loss: 0.691170  
iterations 1585 loss: 0.690935  
iterations 1586 loss: 0.691001  
iterations 1587 loss: 0.691287  
iterations 1588 loss: 0.691114  
iterations 1589 loss: 0.691134  
iterations 1590 loss: 0.691218  
iterations 1591 loss: 0.691345  
iterations 1592 loss: 0.691195  
iterations 1593 loss: 0.691182  
iterations 1594 loss: 0.690947  
iterations 1595 loss: 0.691088  
iterations 1596 loss: 0.691152  
iterations 1597 loss: 0.691229  
iterations 1598 loss: 0.691195  
iterations 1599 loss: 0.691108  
iterations 1600 loss: 0.690982  
iteration 1600 generated sample: events experienced slept existed revived revived warned rapped confessed confessed confessed confessed newspaper newspaper canebiere shagreen shagreen shagreen shagreen shagreen shagreen wicket knocked knocked knocked knocked armchair armchair armchair armchair armchair closed closed placed placed placed opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened
iterations 1601 loss: 0.691358  
iterations 1602 loss: 0.691583  
iterations 1603 loss: 0.691036  
iterations 1604 loss: 0.691014  
iterations 1605 loss: 0.691337  
iterations 1606 loss: 0.691065  
iterations 1607 loss: 0.691281  
iterations 1608 loss: 0.691194  
iterations 1609 loss: 0.691284  
iterations 1610 loss: 0.691387  
iterations 1611 loss: 0.691008  
iterations 1612 loss: 0.691129  
iterations 1613 loss: 0.691375  
iterations 1614 loss: 0.691151  
iterations 1615 loss: 0.690974  
iterations 1616 loss: 0.691117  
iterations 1617 loss: 0.691279  
iterations 1618 loss: 0.691022  
iterations 1619 loss: 0.691157  
iterations 1620 loss: 0.691046  
iterations 1621 loss: 0.690709  
iterations 1622 loss: 0.691056  
iterations 1623 loss: 0.691176  
iterations 1624 loss: 0.690989  
iterations 1625 loss: 0.690995  
iterations 1626 loss: 0.691065  
iterations 1627 loss: 0.691316  
iterations 1628 loss: 0.690942  
iterations 1629 loss: 0.691273  
iterations 1630 loss: 0.691114  
iterations 1631 loss: 0.691021  
iterations 1632 loss: 0.691097  
iterations 1633 loss: 0.691154  
iterations 1634 loss: 0.691155  
iterations 1635 loss: 0.691064  
iterations 1636 loss: 0.691039  
iterations 1637 loss: 0.690786  
iterations 1638 loss: 0.691296  
iterations 1639 loss: 0.691270  
iterations 1640 loss: 0.690944  
iterations 1641 loss: 0.690819  
iterations 1642 loss: 0.691009  
iterations 1643 loss: 0.691077  
iterations 1644 loss: 0.691098  
iterations 1645 loss: 0.691198  
iterations 1646 loss: 0.690921  
iterations 1647 loss: 0.690993  
iterations 1648 loss: 0.691086  
iterations 1649 loss: 0.690830  
iterations 1650 loss: 0.691135  
iterations 1651 loss: 0.691243  
iterations 1652 loss: 0.691302  
iterations 1653 loss: 0.691138  
iterations 1654 loss: 0.690986  
iterations 1655 loss: 0.691220  
iterations 1656 loss: 0.690868  
iterations 1657 loss: 0.691169  
iterations 1658 loss: 0.691068  
iterations 1659 loss: 0.691159  
iterations 1660 loss: 0.691038  
iterations 1661 loss: 0.691133  
iterations 1662 loss: 0.690865  
iterations 1663 loss: 0.691203  
iterations 1664 loss: 0.691098  
iterations 1665 loss: 0.691406  
iterations 1666 loss: 0.690868  
iterations 1667 loss: 0.691248  
iterations 1668 loss: 0.691285  
iterations 1669 loss: 0.690871  
iterations 1670 loss: 0.691174  
iterations 1671 loss: 0.691117  
iterations 1672 loss: 0.691053  
iterations 1673 loss: 0.691136  
iterations 1674 loss: 0.690985  
iterations 1675 loss: 0.690997  
iterations 1676 loss: 0.691258  
iterations 1677 loss: 0.690903  
iterations 1678 loss: 0.691183  
iterations 1679 loss: 0.691103  
iterations 1680 loss: 0.691042  
iterations 1681 loss: 0.691036  
iterations 1682 loss: 0.691171  
iterations 1683 loss: 0.691033  
iterations 1684 loss: 0.691034  
iterations 1685 loss: 0.691213  
iterations 1686 loss: 0.691223  
iterations 1687 loss: 0.691152  
iterations 1688 loss: 0.691085  
iterations 1689 loss: 0.691171  
iterations 1690 loss: 0.691378  
iterations 1691 loss: 0.691000  
iterations 1692 loss: 0.691190  
iterations 1693 loss: 0.691191  
iterations 1694 loss: 0.690997  
iterations 1695 loss: 0.691090  
iterations 1696 loss: 0.691081  
iterations 1697 loss: 0.691368  
iterations 1698 loss: 0.691289  
iterations 1699 loss: 0.691133  
iterations 1700 loss: 0.690909  
iteration 1700 generated sample: sometimes believed mistake beforehand repeat repeat repeat repeat live ask wish wish wish wish wish wish wish wish me me me me me me me me me me me wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish wish
iterations 1701 loss: 0.691124  
iterations 1702 loss: 0.691045  
iterations 1703 loss: 0.691221  
iterations 1704 loss: 0.691148  
iterations 1705 loss: 0.690743  
iterations 1706 loss: 0.690899  
iterations 1707 loss: 0.691124  
iterations 1708 loss: 0.690983  
iterations 1709 loss: 0.691273  
iterations 1710 loss: 0.691111  
iterations 1711 loss: 0.691338  
iterations 1712 loss: 0.691106  
iterations 1713 loss: 0.691119  
iterations 1714 loss: 0.691219  
iterations 1715 loss: 0.691089  
iterations 1716 loss: 0.690844  
iterations 1717 loss: 0.691220  
iterations 1718 loss: 0.691274  
iterations 1719 loss: 0.691277  
iterations 1720 loss: 0.691342  
iterations 1721 loss: 0.691196  
iterations 1722 loss: 0.691316  
iterations 1723 loss: 0.691433  
iterations 1724 loss: 0.690982  
iterations 1725 loss: 0.690850  
iterations 1726 loss: 0.690926  
iterations 1727 loss: 0.691246  
iterations 1728 loss: 0.691237  
iterations 1729 loss: 0.691202  
iterations 1730 loss: 0.691386  
iterations 1731 loss: 0.691014  
iterations 1732 loss: 0.691080  
iterations 1733 loss: 0.691422  
iterations 1734 loss: 0.691348  
iterations 1735 loss: 0.691104  
iterations 1736 loss: 0.691286  
iterations 1737 loss: 0.690864  
iterations 1738 loss: 0.690892  
iterations 1739 loss: 0.691360  
iterations 1740 loss: 0.691057  
iterations 1741 loss: 0.691218  
iterations 1742 loss: 0.691168  
iterations 1743 loss: 0.691049  
iterations 1744 loss: 0.691091  
iterations 1745 loss: 0.691056  
iterations 1746 loss: 0.690939  
iterations 1747 loss: 0.691169  
iterations 1748 loss: 0.691134  
iterations 1749 loss: 0.691041  
iterations 1750 loss: 0.691010  
iterations 1751 loss: 0.691220  
iterations 1752 loss: 0.691210  
iterations 1753 loss: 0.691103  
iterations 1754 loss: 0.690938  
iterations 1755 loss: 0.690965  
iterations 1756 loss: 0.690902  
iterations 1757 loss: 0.691167  
iterations 1758 loss: 0.691139  
iterations 1759 loss: 0.691375  
iterations 1760 loss: 0.691319  
iterations 1761 loss: 0.691093  
iterations 1762 loss: 0.691095  
iterations 1763 loss: 0.691391  
iterations 1764 loss: 0.691142  
iterations 1765 loss: 0.690690  
iterations 1766 loss: 0.691287  
iterations 1767 loss: 0.690886  
iterations 1768 loss: 0.691216  
iterations 1769 loss: 0.691234  
iterations 1770 loss: 0.691032  
iterations 1771 loss: 0.691144  
iterations 1772 loss: 0.691101  
iterations 1773 loss: 0.691170  
iterations 1774 loss: 0.691048  
iterations 1775 loss: 0.691292  
iterations 1776 loss: 0.691094  
iterations 1777 loss: 0.691099  
iterations 1778 loss: 0.690989  
iterations 1779 loss: 0.691035  
iterations 1780 loss: 0.691127  
iterations 1781 loss: 0.690909  
iterations 1782 loss: 0.690679  
iterations 1783 loss: 0.691339  
iterations 1784 loss: 0.691192  
iterations 1785 loss: 0.691058  
iterations 1786 loss: 0.690918  
iterations 1787 loss: 0.691047  
iterations 1788 loss: 0.691202  
iterations 1789 loss: 0.691069  
iterations 1790 loss: 0.691208  
iterations 1791 loss: 0.691086  
iterations 1792 loss: 0.690888  
iterations 1793 loss: 0.690934  
iterations 1794 loss: 0.691307  
iterations 1795 loss: 0.690998  
iterations 1796 loss: 0.691146  
iterations 1797 loss: 0.691140  
iterations 1798 loss: 0.691045  
iterations 1799 loss: 0.691025  
iterations 1800 loss: 0.691128  
iteration 1800 generated sample: counts thick front armchair armchair armchair armchair armchair armchair closed closed closed placed placed placed through through through through opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened opened
iterations 1801 loss: 0.691137  
iterations 1802 loss: 0.691197  
iterations 1803 loss: 0.691116  
iterations 1804 loss: 0.691311  
iterations 1805 loss: 0.691049  
iterations 1806 loss: 0.691149  
iterations 1807 loss: 0.691162  
iterations 1808 loss: 0.690954  
iterations 1809 loss: 0.691001  
iterations 1810 loss: 0.691121  
iterations 1811 loss: 0.691053  
iterations 1812 loss: 0.691249  
iterations 1813 loss: 0.690596  
iterations 1814 loss: 0.691106  
iterations 1815 loss: 0.691239  
iterations 1816 loss: 0.691125  
iterations 1817 loss: 0.691064  
iterations 1818 loss: 0.691341  
iterations 1819 loss: 0.690830  
iterations 1820 loss: 0.691099  
iterations 1821 loss: 0.691105  
iterations 1822 loss: 0.691142  
iterations 1823 loss: 0.691143  
iterations 1824 loss: 0.691205  
iterations 1825 loss: 0.691158  
iterations 1826 loss: 0.691163  
iterations 1827 loss: 0.691050  
iterations 1828 loss: 0.691059  
iterations 1829 loss: 0.691093  
iterations 1830 loss: 0.690877  
iterations 1831 loss: 0.691217  
iterations 1832 loss: 0.691202  
iterations 1833 loss: 0.691213  
iterations 1834 loss: 0.691071  
iterations 1835 loss: 0.691432  
iterations 1836 loss: 0.690971  
iterations 1837 loss: 0.690939  
iterations 1838 loss: 0.690850  
iterations 1839 loss: 0.691190  
iterations 1840 loss: 0.691402  
iterations 1841 loss: 0.691126  
iterations 1842 loss: 0.690825  
iterations 1843 loss: 0.691098  
iterations 1844 loss: 0.691077  
iterations 1845 loss: 0.691002  
iterations 1846 loss: 0.691320  
iterations 1847 loss: 0.691179  
iterations 1848 loss: 0.691262  
iterations 1849 loss: 0.691038  
iterations 1850 loss: 0.690668  
iterations 1851 loss: 0.691239  
iterations 1852 loss: 0.691109  
iterations 1853 loss: 0.691181  
iterations 1854 loss: 0.690479  
iterations 1855 loss: 0.691142  
iterations 1856 loss: 0.691080  
iterations 1857 loss: 0.690864  
iterations 1858 loss: 0.691112  
iterations 1859 loss: 0.690972  
iterations 1860 loss: 0.691134  
iterations 1861 loss: 0.691280  
iterations 1862 loss: 0.691183  
iterations 1863 loss: 0.691101  
iterations 1864 loss: 0.691009  
iterations 1865 loss: 0.691166  
iterations 1866 loss: 0.691341  
iterations 1867 loss: 0.690887  
iterations 1868 loss: 0.691211  
iterations 1869 loss: 0.691215  
iterations 1870 loss: 0.690869  
iterations 1871 loss: 0.691216  
iterations 1872 loss: 0.691043  
iterations 1873 loss: 0.691106  
iterations 1874 loss: 0.690940  
iterations 1875 loss: 0.691173  
iterations 1876 loss: 0.690770  
iterations 1877 loss: 0.691204  
iterations 1878 loss: 0.691178  
